keyword_country,keyword_raw,keyword,kw_match,kw_match_lower,is_hashtag,is_ascii,is_cjk,stance_original,stance_primary,notes,context,match_mode,regex_pattern
Armenia,սեռական ոտնձգություն,սեռական ոտնձգություն,սեռական ոտնձգություն,սեռական ոտնձգություն,False,False,False,Support / Search Term,Support,,Armenian publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Aruba,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Aruba,#IkOok,#IkOok,IkOok,ikook,True,True,False,Support / Translation,Support,,Dutch equivalent of #MeToo. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])ikook(?:[^\p{L}\p{N}_]|$)
Aruba,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Aruba,seksuele intimidatie,seksuele intimidatie,seksuele intimidatie,seksuele intimidatie,False,True,False,Support / Search Term,Support,,Dutch publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])seksuele\ intimidatie(?:[^\p{L}\p{N}_]|$)
Australia,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
Australia,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Australia,#LetHerSpeak,#LetHerSpeak,LetHerSpeak,letherspeak,True,True,False,Support,Support,,"2018-19 Nina Funnell campaign against survivor gag laws (Tasmania/NT); Grace Tame became face of it, later Australian of the Year 2021.",regex,(?:^|[^\p{L}\p{N}_])letherspeak(?:[^\p{L}\p{N}_]|$)
Australia,#March4Justice,#March4Justice,March4Justice,march4justice,True,True,False,Support,Support,,Mar 2021 mass marches after Brittany Higgins' parliament rape allegation and historical allegation against minister Christian Porter.,regex,(?:^|[^\p{L}\p{N}_])march4justice(?:[^\p{L}\p{N}_]|$)
Australia,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Australia,#NowAustralia,#NowAustralia,NowAustralia,nowaustralia,True,True,False,Support / Localized,Support,,Australia: organization founded after Australian #MeToo disclosures to support targets of workplace harassment. Translation/Gloss: NOW Australia.,regex,(?:^|[^\p{L}\p{N}_])nowaustralia(?:[^\p{L}\p{N}_]|$)
Australia,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
Australia,Brittany Higgins / Grace Tame,Brittany Higgins,Brittany Higgins,brittany higgins,False,True,False,Support / Case,Support,,Central figures of the 2021 wave.,regex,(?:^|[^\p{L}\p{N}_])brittany\ higgins(?:[^\p{L}\p{N}_]|$)
Australia,Brittany Higgins / Grace Tame,Grace Tame,Grace Tame,grace tame,False,True,False,Support / Case,Support,,Central figures of the 2021 wave.,regex,(?:^|[^\p{L}\p{N}_])grace\ tame(?:[^\p{L}\p{N}_]|$)
Australia,Geoffrey Rush defamation,Geoffrey Rush defamation,Geoffrey Rush defamation,geoffrey rush defamation,False,True,False,Backlash / Legal,Backlash,,"Rush won record defamation payout against Daily Telegraph (2019-20); with Porter's defamation action, chilled Australian MeToo reporting - 'trial by media' is the backlash frame.",regex,(?:^|[^\p{L}\p{N}_])geoffrey\ rush\ defamation(?:[^\p{L}\p{N}_]|$)
Australia,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Australia,violence against women,violence against women,violence against women,violence against women,False,True,False,Support / Search Term,Support,,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])violence\ against\ women(?:[^\p{L}\p{N}_]|$)
Austria,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Austria,#IchAuch,#IchAuch,IchAuch,ichauch,True,True,False,Support / Translation,Support,,German equivalent of #MeToo. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])ichauch(?:[^\p{L}\p{N}_]|$)
Austria,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Austria,#aufschrei,#aufschrei,aufschrei,aufschrei,True,True,False,Support / Adjacent,Support,,German anti-sexism hashtag predating and overlapping #MeToo themes. Translation/Gloss: Outcry.,regex,(?:^|[^\p{L}\p{N}_])aufschrei(?:[^\p{L}\p{N}_]|$)
Austria,Sigi Maurer,Sigi Maurer,Sigi Maurer,sigi maurer,False,True,False,Support / Case,Support,,2018: politician Sigrid Maurer prosecuted for publishing obscene messages sent to her; case became a rallying point on harassment and defamation law.,regex,(?:^|[^\p{L}\p{N}_])sigi\ maurer(?:[^\p{L}\p{N}_]|$)
Austria,sexuelle Belästigung,sexuelle Belästigung,sexuelle Belästigung,sexuelle belästigung,False,False,False,Support / Search Term,Support,,German publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexuelle\ belästigung(?:[^\p{L}\p{N}_]|$)
Azerbaijan,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Azerbaijan,#KadınaŞiddeteHayır,#KadınaŞiddeteHayır,KadınaŞiddeteHayır,kadınaşiddetehayır,True,False,False,Support / Adjacent,Support,,Turkish-language anti-violence-against-women hashtag often overlapping with #MeToo topics. Translation/Gloss: No to violence against women.,regex,(?:^|[^\p{L}\p{N}_])kadınaşiddetehayır(?:[^\p{L}\p{N}_]|$)
Azerbaijan,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Azerbaijan,#MənDə,#MənDə,MənDə,məndə,True,False,False,Support / Translation,Support,,Azerbaijani equivalent/search term; use with #MeToo for local-language searches. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])məndə(?:[^\p{L}\p{N}_]|$)
Azerbaijan,#QadınaŞiddətəYox,#QadınaŞiddətəYox,QadınaŞiddətəYox,qadınaşiddətəyox,True,False,False,Support,Support,,"'No to violence against women', Oct 2019, after a man stabbed his wife 25 times in public in Baku; closest thing to an Azerbaijani MeToo.",regex,(?:^|[^\p{L}\p{N}_])qadınaşiddətəyox(?:[^\p{L}\p{N}_]|$)
Azerbaijan,#SendeAnlat,#SendeAnlat,SendeAnlat,sendeanlat,True,True,False,Support / Adjacent,Support,,"Turkish hashtag after the Ozgecan Aslan murder, asking women to tell their experiences of harassment/violence. Translation/Gloss: Tell your story too.",regex,(?:^|[^\p{L}\p{N}_])sendeanlat(?:[^\p{L}\p{N}_]|$)
Azerbaijan,cinsel taciz,cinsel taciz,cinsel taciz,cinsel taciz,False,True,False,Support / Search Term,Support,,Turkish publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])cinsel\ taciz(?:[^\p{L}\p{N}_]|$)
Azerbaijan,cinsi qısnama,cinsi qısnama,cinsi qısnama,cinsi qısnama,False,False,False,Support / Generic Term,Support,,'Sexual harassment' - recall term; no sustained hashtag movement.,regex,(?:^|[^\p{L}\p{N}_])cinsi\ qısnama(?:[^\p{L}\p{N}_]|$)
Bahamas,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
Bahamas,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Bahamas,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Bahamas,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
Bahamas,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Bahamas,violence against women,violence against women,violence against women,violence against women,False,True,False,Support / Search Term,Support,,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])violence\ against\ women(?:[^\p{L}\p{N}_]|$)
Bahrain,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Bahrain,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Bahrain,#MosqueMeToo,#MosqueMeToo,MosqueMeToo,mosquemetoo,True,True,False,Support / Adjacent,Support,,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts.",regex,(?:^|[^\p{L}\p{N}_])mosquemetoo(?:[^\p{L}\p{N}_]|$)
Bahrain,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,أنا_أيضا,True,False,False,Support / Translation,Support,,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.,substr,
Bahrain,#أنا_كمان,#أنا_كمان,أنا_كمان,أنا_كمان,True,False,False,Support / Translation,Support,,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.,substr,
Bahrain,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Bahrain,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: violence against women.,substr,
Bahrain,تحرش جنسي,تحرش جنسي,تحرش جنسي,تحرش جنسي,False,False,False,Support / Generic Term,Support,,No documented national movement; generic Arabic recall term.,substr,
Bangladesh,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Bangladesh,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Bangladesh,#MeTooBangladesh,#MeTooBangladesh,MeTooBangladesh,metoobangladesh,True,True,False,Support / Localized,Support,,Localized #MeToo search tag for Bangladesh coverage. Translation/Gloss: MeToo Bangladesh.,regex,(?:^|[^\p{L}\p{N}_])metoobangladesh(?:[^\p{L}\p{N}_]|$)
Bangladesh,#আমিও,#আমিও,আমিও,আমিও,True,False,False,Support / Translation,Support,,Bengali equivalent of #MeToo. Translation/Gloss: Me too.,substr,
Bangladesh,ধর্ষণবিরোধী আন্দোলন (anti-rape protests 2020),ধর্ষণবিরোধী আন্দোলন (anti-rape protests 2020),ধর্ষণবিরোধী আন্দোলন (anti-rape protests 2020),ধর্ষণবিরোধী আন্দোলন (anti-rape protests 2020),False,False,False,Support,Support,,Oct 2020 nationwide protests after Noakhali assault video; government introduced death penalty for rape.,regex,(?:^|[^\p{L}\p{N}_])ধর্ষণবিরোধী\ আন্দোলন\ \(anti\-rape\ protests\ 2020\)(?:[^\p{L}\p{N}_]|$)
Bangladesh,যৌন_হয়রানি,যৌন_হয়রানি,যৌন_হয়রানি,যৌন_হয়রানি,False,False,False,Support / Search Term,Support,,Bengali publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Barbados,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
Barbados,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Barbados,#LifeInLeggings,#LifeInLeggings,LifeInLeggings,lifeinleggings,True,True,False,Support,Support,,Founded here Nov 2016 by Ronelle King; origin of the Caribbean wave.,regex,(?:^|[^\p{L}\p{N}_])lifeinleggings(?:[^\p{L}\p{N}_]|$)
Barbados,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Barbados,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
Barbados,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Barbados,violence against women,violence against women,violence against women,violence against women,False,True,False,Support / Search Term,Support,,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])violence\ against\ women(?:[^\p{L}\p{N}_]|$)
Belarus,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Belarus,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Belarus,#ЯБоюсьМужчин,#ЯБоюсьМужчин,ЯБоюсьМужчин,ябоюсьмужчин,True,False,False,Support / Adjacent,Support,,"Russian feminist hashtag against male violence/femicide, reported alongside #MeToo-adjacent campaigns. Translation/Gloss: I fear men.",substr,
Belarus,#ЯНеБоюсьСказать,#ЯНеБоюсьСказать,ЯНеБоюсьСказать,янебоюсьсказать,True,False,False,Support / Adjacent,Support,,Russian-language version of the Ukraine/Russia anti-sexual-violence flashmob precursor to #MeToo. Translation/Gloss: I am not afraid to say.,substr,
Belarus,#ЯТоже,#ЯТоже,ЯТоже,ятоже,True,False,False,Support / Translation,Support,,Russian #MeToo equivalent/search term. Translation/Gloss: Me too.,substr,
Belarus,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,False,False,False,Support / Search Term,Support,,Russian publication/search keyword. Translation/Gloss: sexual harassment.,substr,
