keyword_country,keyword_raw,keyword,kw_match,match_mode,regex_pattern,stance_original,stance_primary,context
Bangladesh,ধর্ষণবিরোধী আন্দোলন (anti-rape protests 2020),ধর্ষণবিরোধী আন্দোলন (anti-rape protests 2020),ধর্ষণবিরোধী আন্দোলন (anti-rape protests 2020),substr,,Support,Support,Oct 2020 nationwide protests after Noakhali assault video; government introduced death penalty for rape.
Bangladesh,যৌন_হয়রানি,যৌন_হয়রানি,যৌন_হয়রানি,substr,,Support / Search Term,Support,Bengali publication/search keyword. Translation/Gloss: sexual harassment.
Barbados,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Barbados,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Barbados,#LifeInLeggings,#LifeInLeggings,lifeinleggings,word,\blifeinleggings\b,Support,Support,Founded here Nov 2016 by Ronelle King; origin of the Caribbean wave.
Barbados,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Barbados,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Barbados,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
Barbados,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
Belarus,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Belarus,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Belarus,#ЯБоюсьМужчин,#ЯБоюсьМужчин,ябоюсьмужчин,substr,,Support / Adjacent,Support,"Russian feminist hashtag against male violence/femicide, reported alongside #MeToo-adjacent campaigns. Translation/Gloss: I fear men."
Belarus,#ЯНеБоюсьСказать,#ЯНеБоюсьСказать,янебоюсьсказать,substr,,Support / Adjacent,Support,Russian-language version of the Ukraine/Russia anti-sexual-violence flashmob precursor to #MeToo. Translation/Gloss: I am not afraid to say.
Belarus,#ЯТоже,#ЯТоже,ятоже,substr,,Support / Translation,Support,Russian #MeToo equivalent/search term. Translation/Gloss: Me too.
Belarus,сексуальные домогательства,сексуальные домогательства,сексуальные домогательства,substr,,Support / Search Term,Support,Russian publication/search keyword. Translation/Gloss: sexual harassment.
Belgium,#BalanceTonBar,#BalanceTonBar,balancetonbar,word,\bbalancetonbar\b,Support,Support,"Oct 2021, Brussels (Ixelles): drink-spiking and assaults in bars; spread to France."
Belgium,#BalanceTonPorc,#BalanceTonPorc,balancetonporc,word,\bbalancetonporc\b,Support / Adjacent,Support,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.
Belgium,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Belgium,#IkOok,#IkOok,ikook,word,\bikook\b,Support / Translation,Support,Dutch equivalent of #MeToo. Translation/Gloss: Me too.
Belgium,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Belgium,#MoiAussi,#MoiAussi,moiaussi,word,\bmoiaussi\b,Support / Translation,Support,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too."
Belgium,#NousToutes,#NousToutes,noustoutes,word,\bnoustoutes\b,Support / Adjacent,Support,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.
Belgium,Bart De Pauw,Bart De Pauw,bart de pauw,word,\bbart\ de\ pauw\b,Support / Case,Support,Nov 2017: top Flemish TV producer accused of harassment/stalking; convicted 2021; trigger of Flemish MeToo.
Belgium,grensoverschrijdend gedrag,grensoverschrijdend gedrag,grensoverschrijdend gedrag,word,\bgrensoverschrijdend\ gedrag\b,Support / Media Frame,Support,'Transgressive behavior' - the umbrella term dominating Flemish/Dutch MeToo coverage; high-recall corpus term.
Belgium,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,substr,,Support / Search Term,Support,French publication/search keyword. Translation/Gloss: sexual harassment.
Belgium,seksuele intimidatie,seksuele intimidatie,seksuele intimidatie,word,\bseksuele\ intimidatie\b,Support / Search Term,Support,Dutch publication/search keyword. Translation/Gloss: sexual harassment.
Belize,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Belize,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Belize,#LifeInLeggings,#LifeInLeggings,lifeinleggings,word,\blifeinleggings\b,Support,Support,Regional Caribbean tag; no distinct national movement documented.
Belize,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Belize,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Belize,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
Belize,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
Benin,#BalanceTonPorc,#BalanceTonPorc,balancetonporc,word,\bbalancetonporc\b,Support / Adjacent,Support,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.
Benin,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Benin,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Benin,#MoiAussi,#MoiAussi,moiaussi,word,\bmoiaussi\b,Support / Translation,Support,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too."
Benin,#NousToutes,#NousToutes,noustoutes,word,\bnoustoutes\b,Support / Adjacent,Support,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.
Benin,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,substr,,Support / Search Term,Support,French publication/search keyword. Translation/Gloss: sexual harassment.
Bermuda,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
Bermuda,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Bermuda,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Bermuda,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
Bermuda,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
Bermuda,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
Bhutan,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Bhutan,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Bhutan,sexual harassment (generic),sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Generic Term,Support,No documented movement.
Bhutan,འཁྲིག_རྒྱུན_གནོད་འཚེ,འཁྲིག_རྒྱུན_གནོད་འཚེ,འཁྲིག_རྒྱུན_གནོད་འཚེ,substr,,Support / Search Term,Support,Dzongkha search term placeholder; verify spelling before automated scraping. Translation/Gloss: sexual harassment.
Bolivia,#Cuéntalo,#Cuéntalo,cuéntalo,substr,,Support / Adjacent,Support,Spanish testimony hashtag associated especially with Spain and the La Manada reckoning; useful across Spanish-language searches. Translation/Gloss: Tell it / tell your story.
Bolivia,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Bolivia,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Bolivia,#NiUnaMenos,#NiUnaMenos,niunamenos,word,\bniunamenos\b,Support / Adjacent,Support,Latin American movement against femicide and violence against women; often overlaps with #MeToo-adjacent activism. Translation/Gloss: Not one woman less.
Bolivia,#NiUnaMenos / feminicidio,feminicidio,feminicidio,word,\bfeminicidio\b,Support,Support,Regional anti-femicide frame; no distinct Bolivian MeToo hashtag documented.
Bolivia,#YoSíTeCreo,#YoSíTeCreo,yosítecreo,substr,,Support / Solidarity,Support,Spanish solidarity tag/phrase used around sexual-violence testimony and belief of survivors. Translation/Gloss: I do believe you.
Bolivia,#YoTambién,#YoTambién,yotambién,substr,,Support / Translation,Support,Spanish-language equivalent of #MeToo; documented in global/regional lists. Translation/Gloss: Me too.
Bolivia,acoso sexual,acoso sexual,acoso sexual,word,\bacoso\ sexual\b,Support / Search Term,Support,Spanish publication/search keyword. Translation/Gloss: sexual harassment.
"Bonaire, Sint Eustatius and Saba",#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
"Bonaire, Sint Eustatius and Saba",#IkOok,#IkOok,ikook,word,\bikook\b,Support / Translation,Support,Dutch equivalent of #MeToo. Translation/Gloss: Me too.
"Bonaire, Sint Eustatius and Saba",#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
"Bonaire, Sint Eustatius and Saba",seksuele intimidatie,seksuele intimidatie,seksuele intimidatie,word,\bseksuele\ intimidatie\b,Support / Search Term,Support,Dutch publication/search keyword. Translation/Gloss: sexual harassment.
Bosnia and Herzegovina,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Bosnia and Herzegovina,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
